,codmunres,year,cs_sexo,faixa,count
30419,510268.0,2016.0,1,2024,6
30420,510268.0,2016.0,1,2529,4
30421,510268.0,2016.0,1,3034,8
30422,510268.0,2016.0,1,3539,2
30423,510268.0,2016.0,1,4,2
30424,510268.0,2016.0,1,4044,2
30425,510268.0,2016.0,1,4549,4
30426,510268.0,2016.0,1,5054,6
30427,510268.0,2016.0,1,509,3
30428,510268.0,2016.0,1,5559,1
30429,510268.0,2016.0,1,6064,3
30430,510268.0,2016.0,2,1014,1
30431,510268.0,2016.0,2,2024,1
30432,510268.0,2016.0,2,2529,1
30433,510268.0,2016.0,2,3034,1
30434,510268.0,2016.0,2,3539,1
30435,510268.0,2016.0,2,4,1
30436,510268.0,2016.0,2,4044,2
30437,510268.0,2016.0,2,4549,2
30438,510268.0,2016.0,2,5054,1
30439,510268.0,2016.0,2,509,2
30440,510268.0,2016.0,2,5559,1
30441,510268.0,2019.0,1,4,1
30442,510268.0,2019.0,1,4549,1
30443,510270.0,2016.0,1,1014,7
30444,510270.0,2016.0,1,1519,8
30445,510270.0,2016.0,1,2024,7
30446,510270.0,2016.0,1,2529,6
30447,510270.0,2016.0,1,3034,15
30448,510270.0,2016.0,1,3539,11
30449,510270.0,2016.0,1,4,6
30450,510270.0,2016.0,1,4044,5
30451,510270.0,2016.0,1,4549,5
30452,510270.0,2016.0,1,5054,6
30453,510270.0,2016.0,1,509,8
30454,510270.0,2016.0,1,5559,2
30455,510270.0,2016.0,1,6064,2
30456,510270.0,2016.0,1,6569,1
30457,510270.0,2016.0,2,1014,8
30458,510270.0,2016.0,2,1519,4
30459,510270.0,2016.0,2,2024,3
30460,510270.0,2016.0,2,2529,3
30461,510270.0,2016.0,2,3034,3
30462,510270.0,2016.0,2,3539,1
30463,510270.0,2016.0,2,4,2
30464,510270.0,2016.0,2,4044,1
30465,510270.0,2016.0,2,509,4
30466,510270.0,2016.0,2,5559,1
30467,510270.0,2016.0,2,6064,2
30468,510270.0,2016.0,2,6569,2
30469,510270.0,2016.0,2,7074,1
30470,510270.0,2018.0,2,4549,1
30471,510270.0,2019.0,1,2529,1
30472,510270.0,2019.0,1,3034,1
30473,510270.0,2019.0,1,509,1
30474,510270.0,2019.0,2,3034,1
30475,510270.0,2019.0,2,4,2
30476,510270.0,2019.0,2,5559,1
30477,510270.0,2019.0,2,7579,1
30478,510279.0,2015.0,1,1014,2
30479,510279.0,2015.0,1,1519,3
30480,510279.0,2015.0,1,2024,2
30481,510279.0,2015.0,1,3034,1
30482,510279.0,2015.0,1,3539,2
30483,510279.0,2015.0,1,4549,2
30484,510279.0,2015.0,1,5559,1
30485,510279.0,2015.0,2,1519,2
30486,510279.0,2015.0,2,2024,1
30487,510279.0,2015.0,2,2529,1
30488,510279.0,2015.0,2,3034,1
30489,510279.0,2015.0,2,5054,2
30490,510279.0,2016.0,1,1014,6
30491,510279.0,2016.0,1,1519,17
30492,510279.0,2016.0,1,2024,30
30493,510279.0,2016.0,1,2529,22
30494,510279.0,2016.0,1,3034,17
30495,510279.0,2016.0,1,3539,21
30496,510279.0,2016.0,1,4,12
30497,510279.0,2016.0,1,4044,13
30498,510279.0,2016.0,1,4549,13
30499,510279.0,2016.0,1,5054,12
30500,510279.0,2016.0,1,509,8
30501,510279.0,2016.0,1,5559,9
30502,510279.0,2016.0,1,6064,5
30503,510279.0,2016.0,1,6569,1
30504,510279.0,2016.0,1,7074,1
30505,510279.0,2016.0,1,7579,1
30508,510279.0,2016.0,2,1014,8
30509,510279.0,2016.0,2,1519,9
30510,510279.0,2016.0,2,2024,10
30511,510279.0,2016.0,2,2529,12
30512,510279.0,2016.0,2,3034,5
30513,510279.0,2016.0,2,3539,8
30514,510279.0,2016.0,2,4,4
30515,510279.0,2016.0,2,4044,7
30516,510279.0,2016.0,2,4549,9
30517,510279.0,2016.0,2,5054,13
30518,510279.0,2016.0,2,509,10
30519,510279.0,2016.0,2,5559,2
30520,510279.0,2016.0,2,6064,2
30521,510279.0,2016.0,2,6569,1
30522,510279.0,2016.0,2,7579,1
30523,510300.0,2015.0,1,1014,10
30524,510300.0,2015.0,1,1519,22
30525,510300.0,2015.0,1,2024,8
30526,510300.0,2015.0,1,2529,17
30527,510300.0,2015.0,1,3034,22
30528,510300.0,2015.0,1,3539,17
30529,510300.0,2015.0,1,4,18
30530,510300.0,2015.0,1,4044,14
30531,510300.0,2015.0,1,4549,14
30532,510300.0,2015.0,1,5054,19
30533,510300.0,2015.0,1,509,6
30534,510300.0,2015.0,1,5559,11
30535,510300.0,2015.0,1,6064,4
30536,510300.0,2015.0,1,6569,4
30537,510300.0,2015.0,1,7579,3
30538,510300.0,2015.0,1,8099,2
30539,510300.0,2015.0,2,1014,8
30540,510300.0,2015.0,2,1519,8
30541,510300.0,2015.0,2,2024,10
30542,510300.0,2015.0,2,2529,6
30543,510300.0,2015.0,2,3034,5
30544,510300.0,2015.0,2,3539,11
30545,510300.0,2015.0,2,4,17
30546,510300.0,2015.0,2,4044,5
30547,510300.0,2015.0,2,4549,4
30548,510300.0,2015.0,2,5054,2
30549,510300.0,2015.0,2,509,6
30550,510300.0,2015.0,2,5559,5
30551,510300.0,2015.0,2,6064,1
30552,510300.0,2015.0,2,6569,2
30553,510300.0,2015.0,2,7074,3
30554,510300.0,2016.0,1,1014,3
30555,510300.0,2016.0,1,1519,2
30556,510300.0,2016.0,1,2024,2
30557,510300.0,2016.0,1,2529,4
30558,510300.0,2016.0,1,3034,3
30559,510300.0,2016.0,1,3539,8
30560,510300.0,2016.0,1,4,2
30561,510300.0,2016.0,1,4044,4
30562,510300.0,2016.0,1,4549,4
30563,510300.0,2016.0,1,5054,3
30564,510300.0,2016.0,1,509,3
30565,510300.0,2016.0,1,5559,2
30566,510300.0,2016.0,1,6064,2
30567,510300.0,2016.0,1,6569,3
30568,510300.0,2016.0,2,1014,3
30569,510300.0,2016.0,2,1519,3
30570,510300.0,2016.0,2,2024,2
30571,510300.0,2016.0,2,2529,2
30572,510300.0,2016.0,2,3034,1
30573,510300.0,2016.0,2,3539,1
30574,510300.0,2016.0,2,4,3
30575,510300.0,2016.0,2,4044,3
30576,510300.0,2016.0,2,4549,3
30577,510300.0,2016.0,2,509,2
30578,510300.0,2016.0,2,5559,1
30579,510300.0,2016.0,2,6064,1
30580,510300.0,2016.0,2,7074,1
30581,510300.0,2017.0,1,3539,1
30582,510300.0,2017.0,2,1519,1
30583,510300.0,2017.0,2,4,1
30584,510300.0,2018.0,1,1014,2
30585,510300.0,2018.0,1,2024,2
30586,510300.0,2018.0,1,3539,1
30587,510300.0,2018.0,1,5054,1
30588,510300.0,2018.0,2,3539,1
30589,510300.0,2019.0,1,2529,1
30590,510305.0,2016.0,1,1519,2
30591,510305.0,2016.0,1,2024,2
30592,510305.0,2016.0,1,3034,1
30593,510305.0,2016.0,1,3539,1
30594,510305.0,2016.0,1,4,1
30595,510305.0,2016.0,1,4044,2
30596,510305.0,2016.0,1,4549,2
30597,510305.0,2016.0,1,509,2
30598,510305.0,2016.0,1,5559,1
30599,510305.0,2016.0,2,1519,2
30600,510305.0,2016.0,2,2024,1
30601,510305.0,2016.0,2,4,1
30602,510305.0,2016.0,2,4549,1
30603,510305.0,2016.0,2,509,1
30604,510305.0,2016.0,2,7074,1
30605,510305.0,2018.0,1,4549,1
30606,510305.0,2018.0,1,8099,1
30607,510305.0,2018.0,2,1014,1
30608,510310.0,2016.0,1,1014,5
30609,510310.0,2016.0,1,1519,3
30610,510310.0,2016.0,1,2024,6
30611,510310.0,2016.0,1,2529,2
30612,510310.0,2016.0,1,3034,4
30613,510310.0,2016.0,1,3539,6
30614,510310.0,2016.0,1,4044,7
30615,510310.0,2016.0,1,4549,6
30616,510310.0,2016.0,1,5054,4
30617,510310.0,2016.0,1,509,1
30618,510310.0,2016.0,1,5559,5
30619,510310.0,2016.0,1,6064,3
30620,510310.0,2016.0,1,6569,2
30621,510310.0,2016.0,1,8099,1
30622,510310.0,2016.0,2,1014,4
30623,510310.0,2016.0,2,1519,2
30624,510310.0,2016.0,2,2024,2
30625,510310.0,2016.0,2,2529,1
30626,510310.0,2016.0,2,3034,4
30627,510310.0,2016.0,2,3539,1
30628,510310.0,2016.0,2,4,10
30629,510310.0,2016.0,2,4044,2
30630,510310.0,2016.0,2,4549,4
30631,510310.0,2016.0,2,5054,3
30632,510310.0,2016.0,2,509,2
30633,510310.0,2016.0,2,5559,1
30634,510310.0,2016.0,2,6064,2
30635,510320.0,2016.0,1,1014,1
30636,510320.0,2016.0,1,1519,14
30637,510320.0,2016.0,1,2024,14
30638,510320.0,2016.0,1,2529,13
30639,510320.0,2016.0,1,3034,11
30640,510320.0,2016.0,1,3539,9
30641,510320.0,2016.0,1,4,6
30642,510320.0,2016.0,1,4044,12
30643,510320.0,2016.0,1,4549,12
30644,510320.0,2016.0,1,5054,9
30645,510320.0,2016.0,1,509,2
30646,510320.0,2016.0,1,5559,11
30647,510320.0,2016.0,1,6064,6
30648,510320.0,2016.0,1,6569,1
30649,510320.0,2016.0,1,7074,2
30650,510320.0,2016.0,1,7579,3
30651,510320.0,2016.0,2,1014,2
30652,510320.0,2016.0,2,1519,1
30653,510320.0,2016.0,2,2024,2
30654,510320.0,2016.0,2,2529,7
30655,510320.0,2016.0,2,3034,4
30656,510320.0,2016.0,2,4,4
30657,510320.0,2016.0,2,4044,1
30658,510320.0,2016.0,2,4549,4
30659,510320.0,2016.0,2,5054,2
30660,510320.0,2016.0,2,509,4
30661,510320.0,2016.0,2,5559,6
30662,510320.0,2016.0,2,6569,1
30663,510320.0,2016.0,2,7074,1
30664,510320.0,2017.0,1,2024,1
30665,510320.0,2019.0,1,4044,1
30666,510325.0,2016.0,1,1014,1
30667,510325.0,2016.0,2,3034,1
30668,510325.0,2017.0,1,4044,1
30669,510330.0,2016.0,1,1014,10
30670,510330.0,2016.0,1,1519,11
30671,510330.0,2016.0,1,2024,17
30672,510330.0,2016.0,1,2529,11
30673,510330.0,2016.0,1,3034,14
30674,510330.0,2016.0,1,3539,19
30675,510330.0,2016.0,1,4,11
30676,510330.0,2016.0,1,4044,8
30677,510330.0,2016.0,1,4549,6
30678,510330.0,2016.0,1,5054,5
30679,510330.0,2016.0,1,509,9
30680,510330.0,2016.0,1,5559,3
30681,510330.0,2016.0,1,6064,3
30682,510330.0,2016.0,1,6569,5
30683,510330.0,2016.0,1,7074,3
30684,510330.0,2016.0,1,8099,1
30685,510330.0,2016.0,2,1014,4
30686,510330.0,2016.0,2,1519,6
30687,510330.0,2016.0,2,2024,3
30688,510330.0,2016.0,2,2529,5
30689,510330.0,2016.0,2,3034,14
30690,510330.0,2016.0,2,3539,8
30691,510330.0,2016.0,2,4,13
30692,510330.0,2016.0,2,4044,2
30693,510330.0,2016.0,2,4549,2
30694,510330.0,2016.0,2,5054,4
30695,510330.0,2016.0,2,509,2
30696,510330.0,2016.0,2,5559,3
30697,510330.0,2016.0,2,6064,3
30698,510330.0,2016.0,2,6569,2
30699,510330.0,2016.0,2,7074,2
30700,510330.0,2016.0,2,8099,2
30701,510330.0,2017.0,1,1519,1
30702,510330.0,2017.0,1,2529,1
30703,510330.0,2017.0,2,2024,1
30704,510330.0,2017.0,2,4,1
30705,510330.0,2019.0,1,1014,1
30706,510330.0,2019.0,1,2024,1
30707,510330.0,2019.0,2,1014,1
30708,510330.0,2019.0,2,2024,1
30709,510330.0,2019.0,2,4549,1
30710,510335.0,2016.0,1,1014,13
30711,510335.0,2016.0,1,1519,33
30712,510335.0,2016.0,1,2024,35
30713,510335.0,2016.0,1,2529,29
30714,510335.0,2016.0,1,3034,30
30715,510335.0,2016.0,1,3539,37
30716,510335.0,2016.0,1,4,19
30717,510335.0,2016.0,1,4044,15
30718,510335.0,2016.0,1,4549,15
30719,510335.0,2016.0,1,5054,5
30720,510335.0,2016.0,1,509,14
30721,510335.0,2016.0,1,5559,8
30722,510335.0,2016.0,1,6064,2
30723,510335.0,2016.0,1,6569,2
30724,510335.0,2016.0,1,7074,4
30725,510335.0,2016.0,1,8099,1
30726,510335.0,2016.0,2,1014,18
30727,510335.0,2016.0,2,1519,12
30728,510335.0,2016.0,2,2024,7
30729,510335.0,2016.0,2,2529,14
30730,510335.0,2016.0,2,3034,13
30731,510335.0,2016.0,2,3539,9
30732,510335.0,2016.0,2,4,15
30733,510335.0,2016.0,2,4044,11
30734,510335.0,2016.0,2,4549,11
30735,510335.0,2016.0,2,5054,3
30736,510335.0,2016.0,2,509,12
30737,510335.0,2016.0,2,5559,3
30738,510335.0,2016.0,2,6569,3
30739,510335.0,2016.0,2,7579,2
30740,510335.0,2018.0,1,2529,1
30741,510335.0,2019.0,1,2024,1
30742,510335.0,2019.0,1,3539,1
30743,510336.0,2015.0,1,1014,2
30744,510336.0,2015.0,1,1519,4
30745,510336.0,2015.0,1,2529,4
30746,510336.0,2015.0,1,3034,2
30747,510336.0,2015.0,1,4044,5
30748,510336.0,2015.0,1,4549,2
30749,510336.0,2015.0,1,509,1
30750,510336.0,2015.0,1,6064,1
30751,510336.0,2015.0,1,6569,1
30752,510336.0,2015.0,2,1014,2
30753,510336.0,2015.0,2,1519,2
30754,510336.0,2015.0,2,2024,1
30755,510336.0,2015.0,2,2529,2
30756,510336.0,2015.0,2,3034,1
30757,510336.0,2015.0,2,3539,1
30758,510336.0,2015.0,2,4,2
30759,510336.0,2015.0,2,4044,1
30760,510336.0,2015.0,2,5054,2
30761,510336.0,2015.0,2,6064,1
30762,510336.0,2015.0,2,6569,2
30763,510336.0,2015.0,2,7579,1
30764,510336.0,2016.0,1,1014,11
30765,510336.0,2016.0,1,1519,8
30766,510336.0,2016.0,1,2024,13
30767,510336.0,2016.0,1,2529,9
30768,510336.0,2016.0,1,3034,11
30769,510336.0,2016.0,1,3539,14
30770,510336.0,2016.0,1,4,12
30771,510336.0,2016.0,1,4044,14
30772,510336.0,2016.0,1,4549,9
30773,510336.0,2016.0,1,5054,7
30774,510336.0,2016.0,1,509,9
30775,510336.0,2016.0,1,5559,7
30776,510336.0,2016.0,1,6064,1
30777,510336.0,2016.0,1,6569,1
30778,510336.0,2016.0,1,7074,1
30779,510336.0,2016.0,2,1014,5
30780,510336.0,2016.0,2,1519,8
30781,510336.0,2016.0,2,2024,7
30782,510336.0,2016.0,2,2529,5
30783,510336.0,2016.0,2,3034,9
30784,510336.0,2016.0,2,3539,3
30785,510336.0,2016.0,2,4,12
30786,510336.0,2016.0,2,4044,4
30787,510336.0,2016.0,2,4549,7
30788,510336.0,2016.0,2,5054,3
30789,510336.0,2016.0,2,509,4
30790,510336.0,2016.0,2,5559,2
30791,510336.0,2016.0,2,6569,1
30792,510336.0,2016.0,2,7074,2
30793,510340.0,2015.0,1,1014,68
30794,510340.0,2015.0,1,1519,123
30795,510340.0,2015.0,1,2024,151
30796,510340.0,2015.0,1,2529,158
30797,510340.0,2015.0,1,3034,152
30798,510340.0,2015.0,1,3539,104
30799,510340.0,2015.0,1,4,99
30800,510340.0,2015.0,1,4044,102
30801,510340.0,2015.0,1,4549,85
30802,510340.0,2015.0,1,5054,54
30803,510340.0,2015.0,1,509,71
30804,510340.0,2015.0,1,5559,40
30805,510340.0,2015.0,1,6064,24
30806,510340.0,2015.0,1,6569,12
30807,510340.0,2015.0,1,7074,5
30808,510340.0,2015.0,1,7579,2
30809,510340.0,2015.0,2,1014,48
30810,510340.0,2015.0,2,1519,52
30811,510340.0,2015.0,2,2024,55
30812,510340.0,2015.0,2,2529,62
30813,510340.0,2015.0,2,3034,72
30814,510340.0,2015.0,2,3539,48
30815,510340.0,2015.0,2,4,73
30816,510340.0,2015.0,2,4044,24
30817,510340.0,2015.0,2,4549,33
30818,510340.0,2015.0,2,5054,35
30819,510340.0,2015.0,2,509,62
30820,510340.0,2015.0,2,5559,6
30821,510340.0,2015.0,2,6064,15
30822,510340.0,2015.0,2,6569,5
30823,510340.0,2015.0,2,7074,4
30824,510340.0,2015.0,2,7579,1
30825,510340.0,2015.0,2,8099,1
30826,510340.0,2016.0,1,1014,118
30827,510340.0,2016.0,1,1519,163
30828,510340.0,2016.0,1,2024,280
30829,510340.0,2016.0,1,2529,273
30830,510340.0,2016.0,1,3034,274
30831,510340.0,2016.0,1,3539,210
30832,510340.0,2016.0,1,4,252
30833,510340.0,2016.0,1,4044,159
30834,510340.0,2016.0,1,4549,102
30835,510340.0,2016.0,1,5054,96
30836,510340.0,2016.0,1,509,166
30837,510340.0,2016.0,1,5559,49
30838,510340.0,2016.0,1,6064,37
30839,510340.0,2016.0,1,6569,25
30840,510340.0,2016.0,1,7074,7
30841,510340.0,2016.0,1,7579,7
30842,510340.0,2016.0,1,8099,3
30846,510340.0,2016.0,2,1014,77
30847,510340.0,2016.0,2,1519,66
30848,510340.0,2016.0,2,2024,83
30849,510340.0,2016.0,2,2529,108
30850,510340.0,2016.0,2,3034,92
30851,510340.0,2016.0,2,3539,82
30852,510340.0,2016.0,2,4,257
30853,510340.0,2016.0,2,4044,60
30854,510340.0,2016.0,2,4549,55
30855,510340.0,2016.0,2,5054,34
30856,510340.0,2016.0,2,509,118
30857,510340.0,2016.0,2,5559,28
30858,510340.0,2016.0,2,6064,18
30859,510340.0,2016.0,2,6569,9
30860,510340.0,2016.0,2,7074,2
30861,510340.0,2016.0,2,7579,1
30862,510340.0,2016.0,2,8099,1
30863,510340.0,2017.0,1,1014,44
30864,510340.0,2017.0,1,1519,106
30865,510340.0,2017.0,1,2024,151
30866,510340.0,2017.0,1,2529,115
30867,510340.0,2017.0,1,3034,100
30868,510340.0,2017.0,1,3539,101
30869,510340.0,2017.0,1,4,60
30870,510340.0,2017.0,1,4044,58
30871,510340.0,2017.0,1,4549,51
30872,510340.0,2017.0,1,5054,38
30873,510340.0,2017.0,1,509,29
30874,510340.0,2017.0,1,5559,30
30875,510340.0,2017.0,1,6064,16
30876,510340.0,2017.0,1,6569,10
30877,510340.0,2017.0,1,7074,3
30878,510340.0,2017.0,1,7579,1
30879,510340.0,2017.0,1,8099,3
30881,510340.0,2017.0,2,1014,31
30882,510340.0,2017.0,2,1519,38
30883,510340.0,2017.0,2,2024,48
30884,510340.0,2017.0,2,2529,33
30885,510340.0,2017.0,2,3034,39
30886,510340.0,2017.0,2,3539,27
30887,510340.0,2017.0,2,4,65
30888,510340.0,2017.0,2,4044,28
30889,510340.0,2017.0,2,4549,11
30890,510340.0,2017.0,2,5054,13
30891,510340.0,2017.0,2,509,31
30892,510340.0,2017.0,2,5559,7
30893,510340.0,2017.0,2,6064,10
30894,510340.0,2017.0,2,6569,3
30895,510340.0,2017.0,2,7579,1
30896,510340.0,2017.0,2,8099,3
30897,510340.0,2018.0,1,1014,12
30898,510340.0,2018.0,1,1519,15
30899,510340.0,2018.0,1,2024,23
30900,510340.0,2018.0,1,2529,17
30901,510340.0,2018.0,1,3034,14
30902,510340.0,2018.0,1,3539,11
30903,510340.0,2018.0,1,4,8
30904,510340.0,2018.0,1,4044,16
30905,510340.0,2018.0,1,4549,11
30906,510340.0,2018.0,1,5054,4
30907,510340.0,2018.0,1,509,8
30908,510340.0,2018.0,1,5559,5
30909,510340.0,2018.0,1,6064,5
30910,510340.0,2018.0,1,7579,1
30911,510340.0,2018.0,1,8099,1
30912,510340.0,2018.0,2,1014,5
30913,510340.0,2018.0,2,1519,1
30914,510340.0,2018.0,2,2024,8
30915,510340.0,2018.0,2,2529,6
30916,510340.0,2018.0,2,3034,3
30917,510340.0,2018.0,2,3539,3
30918,510340.0,2018.0,2,4,14
30919,510340.0,2018.0,2,4044,5
30920,510340.0,2018.0,2,4549,3
30921,510340.0,2018.0,2,5054,1
30922,510340.0,2018.0,2,509,9
30923,510340.0,2018.0,2,6064,1
30924,510340.0,2018.0,2,6569,3
30925,510340.0,2019.0,1,1519,4
30926,510340.0,2019.0,1,2024,5
30927,510340.0,2019.0,1,2529,4
30928,510340.0,2019.0,1,3034,3
30929,510340.0,2019.0,1,3539,3
30930,510340.0,2019.0,1,4,2
30931,510340.0,2019.0,1,4549,2
30932,510340.0,2019.0,1,5054,1
30933,510340.0,2019.0,1,509,2
30934,510340.0,2019.0,2,4,1
30935,510340.0,2019.0,2,4044,1
30936,510340.0,2019.0,2,4549,1
30937,510340.0,2019.0,2,5054,1
30938,510340.0,2019.0,2,509,2
30939,510343.0,2016.0,1,2529,1
30940,510343.0,2016.0,2,3539,1
30941,510345.0,2015.0,1,3539,1
30942,510345.0,2016.0,1,2024,1
30943,510350.0,2015.0,1,5559,1
30944,510350.0,2016.0,1,2529,1
30945,510350.0,2016.0,1,3034,1
30946,510350.0,2016.0,1,3539,2
30947,510350.0,2016.0,2,2529,1
30948,510350.0,2016.0,2,3539,1
30949,510350.0,2016.0,2,4,2
30950,510350.0,2016.0,2,509,1
30951,510350.0,2017.0,1,3539,1
30952,510350.0,2017.0,1,4044,1
30953,510350.0,2017.0,2,4044,1
30954,510350.0,2018.0,1,7074,1
30955,510350.0,2019.0,1,2024,1
30956,510350.0,2019.0,1,509,1
30957,510350.0,2019.0,1,6569,1
30958,510350.0,2019.0,2,509,1
30959,510350.0,2019.0,2,6064,1
30960,510360.0,2015.0,1,1014,5
30961,510360.0,2015.0,1,1519,3
30962,510360.0,2015.0,1,2529,5
30963,510360.0,2015.0,1,3034,4
30964,510360.0,2015.0,1,3539,4
30965,510360.0,2015.0,1,4,2
30966,510360.0,2015.0,1,4044,7
30967,510360.0,2015.0,1,4549,4
30968,510360.0,2015.0,1,5054,5
30969,510360.0,2015.0,1,5559,5
30970,510360.0,2015.0,1,6064,1
30971,510360.0,2015.0,1,6569,1
30972,510360.0,2015.0,2,1014,2
30973,510360.0,2015.0,2,1519,1
30974,510360.0,2015.0,2,2024,1
30975,510360.0,2015.0,2,3539,1
30976,510360.0,2015.0,2,4,1
30977,510360.0,2015.0,2,4044,1
30978,510360.0,2015.0,2,509,1
30979,510360.0,2015.0,2,5559,1
30980,510360.0,2015.0,2,6064,1
30981,510360.0,2016.0,1,1014,1
30982,510360.0,2016.0,1,1519,3
30983,510360.0,2016.0,1,2024,2
30984,510360.0,2016.0,1,2529,4
30985,510360.0,2016.0,1,3034,1
30986,510360.0,2016.0,1,4,6
30987,510360.0,2016.0,1,4044,1
30988,510360.0,2016.0,1,4549,3
30989,510360.0,2016.0,1,5054,3
30990,510360.0,2016.0,1,509,2
30991,510360.0,2016.0,1,5559,5
30992,510360.0,2016.0,1,6064,2
30993,510360.0,2016.0,2,1014,2
30994,510360.0,2016.0,2,2024,2
30995,510360.0,2016.0,2,2529,1
30996,510360.0,2016.0,2,3034,2
30997,510360.0,2016.0,2,3539,2
30998,510360.0,2016.0,2,4,6
30999,510360.0,2016.0,2,4044,1
31000,510360.0,2016.0,2,4549,1
31001,510360.0,2016.0,2,509,3
31002,510360.0,2016.0,2,5559,1
31003,510360.0,2016.0,2,6064,2
31004,510360.0,2016.0,2,6569,5
31005,510360.0,2016.0,2,7074,1
31006,510360.0,2017.0,1,2024,1
31007,510370.0,2016.0,1,1014,5
31008,510370.0,2016.0,1,1519,1
31009,510370.0,2016.0,1,2024,4
31010,510370.0,2016.0,1,2529,5
31011,510370.0,2016.0,1,3034,3
31012,510370.0,2016.0,1,3539,5
31013,510370.0,2016.0,1,4,3
31014,510370.0,2016.0,1,4044,3
31015,510370.0,2016.0,1,4549,2
31016,510370.0,2016.0,1,509,4
31017,510370.0,2016.0,1,5559,1
31018,510370.0,2016.0,2,1014,1
31019,510370.0,2016.0,2,1519,4
31020,510370.0,2016.0,2,2024,2
31021,510370.0,2016.0,2,2529,6
31022,510370.0,2016.0,2,3034,3
31023,510370.0,2016.0,2,3539,3
31024,510370.0,2016.0,2,4549,1
31025,510370.0,2016.0,2,509,1
31026,510370.0,2017.0,1,1519,1
31027,510370.0,2017.0,1,4,1
31028,510370.0,2019.0,2,4044,1
31029,510380.0,2015.0,1,1014,2
31030,510380.0,2015.0,1,2529,1
31031,510380.0,2015.0,1,3034,1
31032,510380.0,2015.0,1,3539,4
31033,510380.0,2015.0,1,4,3
31034,510380.0,2015.0,1,4044,3
31035,510380.0,2015.0,1,4549,1
31036,510380.0,2015.0,1,5054,2
31037,510380.0,2015.0,1,509,1
31038,510380.0,2015.0,1,5559,1
31039,510380.0,2015.0,1,6569,1
31040,510380.0,2015.0,2,1014,2
31041,510380.0,2015.0,2,1519,2
31042,510380.0,2015.0,2,2024,2
31043,510380.0,2015.0,2,2529,1
31044,510380.0,2015.0,2,3034,1
31045,510380.0,2015.0,2,4044,1
31046,510380.0,2015.0,2,4549,2
31047,510380.0,2015.0,2,509,1
31048,510380.0,2016.0,1,1014,1
31049,510380.0,2016.0,1,1519,2
31050,510380.0,2016.0,1,3034,2
31051,510380.0,2016.0,1,3539,1
31052,510380.0,2016.0,1,4044,6
31053,510380.0,2016.0,1,4549,1
31054,510380.0,2016.0,1,509,2
31055,510380.0,2016.0,1,5559,2
31056,510380.0,2016.0,1,6064,1
31057,510380.0,2016.0,2,3539,1
31058,510380.0,2016.0,2,4549,2
31059,510380.0,2016.0,2,5054,2
31060,510380.0,2017.0,1,4,1
31061,510380.0,2017.0,2,3034,1
31062,510390.0,2015.0,1,1519,1
31063,510390.0,2015.0,1,3539,1
31064,510390.0,2015.0,2,1014,1
31065,510390.0,2015.0,2,1519,1
31066,510390.0,2015.0,2,3539,1
31067,510390.0,2015.0,2,6569,1
31068,510390.0,2016.0,1,1014,3
31069,510390.0,2016.0,1,1519,3
31070,510390.0,2016.0,1,2024,9
31071,510390.0,2016.0,1,2529,6
31072,510390.0,2016.0,1,3034,6
31073,510390.0,2016.0,1,3539,4
31074,510390.0,2016.0,1,4,2
31075,510390.0,2016.0,1,4044,5
31076,510390.0,2016.0,1,4549,2
31077,510390.0,2016.0,1,5054,6
31078,510390.0,2016.0,1,509,2
31079,510390.0,2016.0,1,5559,3
31080,510390.0,2016.0,1,6064,2
31081,510390.0,2016.0,1,7074,1
31082,510390.0,2016.0,2,1014,3
31083,510390.0,2016.0,2,1519,2
31084,510390.0,2016.0,2,2024,1
31085,510390.0,2016.0,2,2529,2
31086,510390.0,2016.0,2,3034,4
31087,510390.0,2016.0,2,3539,4
31088,510390.0,2016.0,2,4,4
31089,510390.0,2016.0,2,4044,4
31090,510390.0,2016.0,2,4549,1
31091,510390.0,2016.0,2,5054,1
31092,510390.0,2016.0,2,509,2
31093,510390.0,2016.0,2,5559,2
31094,510390.0,2016.0,2,6064,1
31095,510390.0,2016.0,2,6569,1
31096,510390.0,2018.0,1,3034,1
31097,510390.0,2018.0,1,4549,1
31098,510390.0,2019.0,1,3539,1
31099,510410.0,2015.0,1,1014,1
31100,510410.0,2015.0,1,2024,1
31101,510410.0,2015.0,1,2529,4
31102,510410.0,2015.0,1,3034,2
31103,510410.0,2015.0,1,3539,1
31104,510410.0,2015.0,1,4,2
31105,510410.0,2015.0,1,4044,1
31106,510410.0,2015.0,1,4549,1
31107,510410.0,2015.0,1,509,2
31108,510410.0,2015.0,1,5559,1
31109,510410.0,2015.0,1,6064,1
31110,510410.0,2015.0,1,6569,1
31111,510410.0,2015.0,2,1519,1
31112,510410.0,2015.0,2,4,2
31113,510410.0,2015.0,2,4549,1
31114,510410.0,2016.0,1,1014,2
31115,510410.0,2016.0,1,1519,11
31116,510410.0,2016.0,1,2024,5
31117,510410.0,2016.0,1,2529,14
31118,510410.0,2016.0,1,3034,8
31119,510410.0,2016.0,1,3539,10
31120,510410.0,2016.0,1,4,3
31121,510410.0,2016.0,1,4044,11
31122,510410.0,2016.0,1,4549,7
31123,510410.0,2016.0,1,5054,13
31124,510410.0,2016.0,1,509,4
31125,510410.0,2016.0,1,5559,1
31126,510410.0,2016.0,1,6064,1
31127,510410.0,2016.0,1,6569,3
